recency,frequency,monetary,actual_churn,churn_probability,high_risk,priority_score,retention_action
10,66,10636.47,0,0.004074679049257963,0,43.34020146706084,No Action
282,2,685.9,1,0.9999977111200654,1,685.8984300572529,Discount Email / Push Notification
735,2,777.0,1,1.0,1,777.0,Discount Email / Push Notification
301,6,2642.35,1,0.9999993913281532,1,2642.3483916759455,Discount Email / Push Notification
509,2,679.44,1,0.9999999999997209,1,679.4399999998104,Discount Email / Push Notification
735,1,160.39,1,1.0,1,160.39,Discount Email / Push Notification
144,7,2864.9700000000003,1,0.9647132628550341,1,2763.8745566817875,Discount Email / Push Notification
431,1,438.46,1,0.9999999999333049,1,438.4599999707568,Discount Email / Push Notification
400,2,605.9,1,0.9999999994186262,1,605.8999996477455,Discount Email / Push Notification
5,2,697.04,0,0.001594968428587911,0,1.1117567934629173,No Action
28,10,1715.46,0,0.008619724611190264,0,14.78679278151245,No Action
49,2,173.16000000000005,0,0.034358490902383576,0,5.949516284656742,No Action
377,2,205.99,1,0.9999999971215936,1,205.98999940707708,Discount Email / Push Notification
25,13,4557.13,0,0.00664295773875443,0,30.272822000009974,No Action
238,2,429.6,1,0.9999503404299838,1,429.57866624872105,Discount Email / Push Notification
162,33,16644.01,1,0.9888304575452227,1,16458.10402368726,Personal Call + Premium Offer
310,9,940.35,1,0.9999997071415919,1,940.349724610596,Discount Email / Push Notification
375,5,977.3,1,0.9999999967452862,1,977.2999968191681,Discount Email / Push Notification
252,2,333.29,1,0.9999814559092942,1,333.2838194400087,Discount Email / Push Notification
733,1,188.69,1,1.0,1,188.69,Discount Email / Push Notification
235,1,338.95,1,0.9999380109408164,1,338.9289888083897,Discount Email / Push Notification
401,1,81.6,1,0.9999999994597171,1,81.5999999559129,Discount Email / Push Notification
361,2,307.69,1,0.9999999911293206,1,307.68999727058065,Discount Email / Push Notification
184,5,1003.64,1,0.9978650917643151,1,1001.4973206983373,Discount Email / Push Notification
23,3,564.62,0,0.005719891862035909,0,3.229565343142715,No Action
1,6,2225.91,0,0.0012130130520621916,0,2.7000578827157526,No Action
5,8,808.62,0,0.001732451257656079,0,1.4008947359658586,No Action
4,13,3998.25,0,0.0015599620586504513,0,6.237118300999167,No Action
689,1,246.75,1,1.0,1,246.75,Discount Email / Push Notification
30,3,1015.29,0,0.009172996598278907,0,9.31325171626659,No Action
25,6,1468.55,0,0.006660601718115098,0,9.781426653137927,No Action
6,7,1407.12,0,0.0017951530508082698,0,2.5259957608533323,No Action
254,3,1338.91,1,0.9999835682529968,1,1338.88799936962,Discount Email / Push Notification
78,1,964.83,0,0.20699512741983175,0,199.71510878847627,No Action
23,5,1376.87,0,0.005728960261494384,0,7.888033515243772,No Action
21,3,1129.3,0,0.004882106398293745,0,5.513362755593126,No Action
9,21,2986.99,0,0.0025693930404201717,0,7.674751317804648,No Action
581,2,385.2,1,0.9999999999999982,1,385.1999999999993,Discount Email / Push Notification
147,13,6713.5,1,0.9700004173985379,1,6512.097802205084,Personal Call + Premium Offer
662,8,181.35,1,1.0,1,181.35,Discount Email / Push Notification
141,4,1300.25,1,0.9571873066592893,1,1244.582795483741,Discount Email / Push Notification
79,3,908.46,0,0.22404363963460813,0,203.53468486245612,No Action
267,3,1218.7,1,0.9999934236281378,1,1218.6919853756117,Discount Email / Push Notification
189,2,542.03,1,0.9984532653455567,1,541.191623415252,Discount Email / Push Notification
431,1,1037.28,1,0.9999999999319509,1,1037.279999929414,Discount Email / Push Notification
2,18,6797.191,0,0.0013268768715314007,0,9.019035529281393,No Action
85,11,2250.11,0,0.3205867408014686,0,721.3554313447926,No Action
2,9,1258.97,0,0.0014032421162314787,0,1.7666397270719447,No Action
602,1,329.22,1,0.9999999999999996,1,329.21999999999986,Discount Email / Push Notification
24,3,682.9100000000001,0,0.006108735648104208,0,4.171716661446845,No Action
67,3,2543.7200000000003,0,0.10539032596090737,0,268.0834799532793,No Action
610,4,797.96,1,0.9999999999999998,1,797.9599999999998,Discount Email / Push Notification
10,4,464.57,0,0.002347648804845523,0,1.0906472052670846,No Action
360,4,548.76,1,0.999999990680411,1,548.7599948857824,Discount Email / Push Notification
9,4,2381.04,0,0.0020529024391083995,0,4.888042823614663,No Action
648,3,611.6,1,1.0,1,611.6,Discount Email / Push Notification
282,2,884.18,1,0.9999976958367937,1,884.1779627049762,Discount Email / Push Notification
393,2,843.74,1,0.9999999990425283,1,843.7399991921428,Discount Email / Push Notification
169,4,770.73,1,0.993871233723776,1,766.0063759679258,Discount Email / Push Notification
35,4,247.96,0,0.013500485146135367,0,3.3475802968357256,No Action
2,7,3119.44,0,0.00128095798263904,0,3.9958715693635267,No Action
491,1,591.87,1,0.9999999999990026,1,591.8699999994096,Discount Email / Push Notification
31,5,3116.26,0,0.009435409350846283,0,29.40318874366824,No Action
308,2,697.0600000000001,1,0.9999996302674453,1,697.0597422742255,Discount Email / Push Notification
30,10,3195.6,0,0.009429281673450883,0,30.13221251567964,No Action
725,1,31.93,1,1.0,1,31.93,Discount Email / Push Notification
420,1,157.86,1,0.9999999998570983,1,157.85999997744156,Discount Email / Push Notification
559,1,135.95,1,0.9999999999999916,1,135.94999999999885,Discount Email / Push Notification
39,6,1899.68,0,0.017335789689656433,0,32.93245295764653,No Action
534,1,320.0,1,0.9999999999999516,1,319.99999999998454,Discount Email / Push Notification
51,9,4978.96,0,0.037112336123522105,0,184.78083706557163,No Action
10,9,3652.48,0,0.0022674032009310694,0,8.281644843336712,No Action
190,2,443.06,1,0.998562648104575,1,442.423166869213,Discount Email / Push Notification
171,1,532.94,1,0.9944785327389967,1,529.997389237921,Discount Email / Push Notification
15,4,579.63,0,0.0033175827006042546,0,1.9229704607512441,No Action
11,14,4051.63,0,0.0025784700239491897,0,10.447006503133256,No Action
59,3,1134.03,0,0.06583798860822938,0,74.66225422139037,No Action
78,2,307.76,0,0.21304750060499614,0,65.56749878619361,No Action
5,29,5866.63,0,0.0019788314764827048,0,11.60907210487773,No Action
443,4,678.77,1,0.9999999999722471,1,678.7699999811622,Discount Email / Push Notification
399,1,165.45000000000002,1,0.9999999993766115,1,165.4499998968604,Discount Email / Push Notification
72,6,1001.34,0,0.15538053269455326,0,155.58874260836396,No Action
71,1,379.14,0,0.1401077314687879,0,53.120445309076246,No Action
389,2,241.68,1,0.9999999987578314,1,241.6799996997927,Discount Email / Push Notification
517,1,14.85,1,0.9999999999998421,1,14.849999999997655,Discount Email / Push Notification
49,3,874.25,0,0.034057733108106385,0,29.774973169762006,No Action
641,2,469.13,1,1.0,1,469.13,Discount Email / Push Notification
3,3,974.42,0,0.0013936284330399737,0,1.357979417722811,No Action
74,1,544.08,0,0.16665283634011088,0,90.67247519592753,No Action
87,14,4448.1,0,0.34495191830147987,0,1534.3806277968126,No Action
410,2,381.15,1,0.999999999713844,1,381.1499998909316,Discount Email / Push Notification
588,1,62.5,1,0.9999999999999989,1,62.49999999999993,Discount Email / Push Notification
11,4,775.96,0,0.0024916618272095834,0,1.9334299114415485,No Action
364,8,2382.62,1,0.9999999929330174,1,2382.619983162066,Discount Email / Push Notification
7,8,1720.81,0,0.0019328252191186165,0,3.326024965311506,No Action
235,3,663.79,1,0.9999391138055138,1,663.749584352962,Discount Email / Push Notification
393,2,230.86,1,0.9999999990620227,1,230.8599997834586,Discount Email / Push Notification
87,2,486.09,0,0.33593636435950447,0,163.29530735151152,No Action
400,1,223.98,1,0.99999999941769,1,223.97999986957421,Discount Email / Push Notification
56,20,4234.99,0,0.06170752737849889,0,261.330761372669,No Action
609,1,17.65,1,0.9999999999999998,1,17.649999999999995,Discount Email / Push Notification
85,6,2475.23,0,0.30348207534925054,0,751.1879373667255,No Action
410,12,5625.461,1,0.9999999997046152,1,5625.460998338324,Personal Call + Premium Offer
450,1,124.75,1,0.999999999982589,1,124.74999999782798,Discount Email / Push Notification
220,1,446.62,1,0.9998218857081302,1,446.54045059496514,Discount Email / Push Notification
3,2,239.76,0,0.0014079385329556961,0,0.3375673426614577,No Action
114,1,185.9,1,0.7698983493397816,1,143.1241031422654,Discount Email / Push Notification
428,1,458.45,1,0.9999999999176321,1,458.44999996223845,Discount Email / Push Notification
35,2,195.15,0,0.013144501514072482,0,2.565149470471245,No Action
66,11,4234.53,0,0.10431475146162253,0,441.72394450678445,No Action
106,3,1526.06,1,0.6526167484481242,0,995.9323151367445,No Action
45,3,1063.95,0,0.02578248343341361,0,27.43127324898041,No Action
641,1,433.77,1,1.0,1,433.77,Discount Email / Push Notification
168,8,4877.84,1,0.9928845357946309,1,4843.131904080483,Personal Call + Premium Offer
56,10,6835.07,0,0.049585446397081116,0,338.9199971052972,No Action
33,4,602.73,0,0.011616925207711355,0,7.001869330443865,No Action
0,22,8167.38,0,0.001167013065793833,0,9.531439173303236,No Action
184,10,7793.51,1,0.9975061730377048,1,7774.074334631083,Personal Call + Premium Offer
10,12,2289.65,0,0.002477992522035632,0,5.673735578078886,No Action
329,2,437.05,1,0.9999999159597794,1,437.0499632702216,Discount Email / Push Notification
475,3,333.18,1,0.9999999999970495,1,333.17999999901696,Discount Email / Push Notification
625,1,71.4,1,1.0,1,71.4,Discount Email / Push Notification
319,5,9443.04,1,0.9999997804456824,1,9443.037926739797,Personal Call + Premium Offer
5,3,663.81,0,0.0016199122255722677,0,1.075313934457127,No Action
204,6,1738.52,1,0.9994686633818672,1,1737.5962606626438,Discount Email / Push Notification
428,5,1155.0300000000002,1,0.9999999999204119,1,1155.0299999080735,Discount Email / Push Notification
631,1,114.69,1,1.0,1,114.69,Discount Email / Push Notification
689,1,60.96,1,1.0,1,60.96,Discount Email / Push Notification
63,1,233.76,0,0.0854448538861819,0,19.973589044433883,No Action
8,12,3472.41,0,0.002070720357868541,0,7.190390077866301,No Action
382,5,1222.04,1,0.9999999979914773,1,1222.039997545505,Discount Email / Push Notification
422,1,75.41,1,0.9999999998761431,1,75.40999999065994,Discount Email / Push Notification
64,2,777.01,0,0.0907723285945193,0,70.53100704122744,No Action
423,1,279.59,1,0.9999999998837377,1,279.5899999674942,Discount Email / Push Notification
261,6,1838.95,1,0.9999902056788694,1,1838.931988733157,Discount Email / Push Notification
467,2,848.33,1,0.9999999999946627,1,848.3299999954722,Discount Email / Push Notification
23,22,8658.36,0,0.0057339586325143915,0,49.64667806541731,No Action
681,1,337.67,1,1.0,1,337.67,Discount Email / Push Notification
1,9,2591.34,0,0.0012511799470552839,0,3.2422326440022395,No Action
16,109,63651.47,0,0.001951740691172349,0,124.23116405193603,No Action
574,1,157.35,1,0.9999999999999971,1,157.34999999999954,Discount Email / Push Notification
238,1,1143.6,1,0.9999483969216658,1,1143.540986719617,Discount Email / Push Notification
91,2,548.94,1,0.40058206827582643,0,219.89552055933217,No Action
625,1,291.5,1,1.0,1,291.5,Discount Email / Push Notification
98,7,2102.68,1,0.5269409006350315,0,1107.988092947268,No Action
681,1,107.14,1,1.0,1,107.14,Discount Email / Push Notification
179,3,321.43,1,0.9969531025944782,1,320.45063576694315,Discount Email / Push Notification
462,1,582.64,1,0.999999999992379,1,582.6399999955597,Discount Email / Push Notification
78,6,1708.99,0,0.21484363226337705,0,367.16561910178876,No Action
71,3,3424.02,0,0.13150265793202195,0,450.2677308124018,No Action
364,3,2492.39,1,0.9999999923763422,1,2492.3899809988716,Discount Email / Push Notification
200,4,851.37,1,0.9992973710008334,1,850.7718027489796,Discount Email / Push Notification
8,2,453.4,0,0.001983842850949344,0,0.8994743486204325,No Action
42,2,614.89,0,0.021006587516192478,0,12.916740597831593,No Action
3,3,908.35,0,0.0013967179843774307,0,1.2687087811092392,No Action
13,4,692.85,0,0.002873753155481433,0,1.9910798737753108,No Action
157,8,2433.28,1,0.9859217752023273,1,2399.0237371643193,Discount Email / Push Notification
91,8,2399.33,1,0.4064693870679538,0,975.2541944737536,No Action
91,3,991.13,1,0.4004827041498865,0,396.930422564077,No Action
43,7,2712.97,0,0.02253620010506619,0,61.14003479904142,No Action
136,8,6017.06,1,0.9343740175979653,1,5622.184526328014,Personal Call + Premium Offer
47,7,3075.14,0,0.029270467660832133,0,90.01078592253133,No Action
8,9,7043.18,0,0.0017595833665104504,0,12.393062375339074,No Action
310,1,1063.0,1,0.9999996699555681,1,1062.999649162769,Discount Email / Push Notification
316,3,1352.15,1,0.9999997874262428,1,1352.1497125683943,Discount Email / Push Notification
11,12,4401.79,0,0.0024761149840290208,0,10.899338175549103,No Action
2,3,846.22,0,0.0013049582631909351,0,1.104281781477433,No Action
630,2,13916.34,1,1.0,1,13916.34,Personal Call + Premium Offer
591,3,229.46,1,0.9999999999999991,1,229.4599999999998,Discount Email / Push Notification
17,2,616.26,0,0.003702572716680795,0,2.2817474623817064,No Action
395,3,1254.21,1,0.9999999991683741,1,1254.2099989569665,Discount Email / Push Notification
1,23,9459.37,0,0.0012160325500675062,0,11.502901823132067,No Action
196,3,2151.11,1,0.9990145257830835,1,2148.9901365572487,Discount Email / Push Notification
4,3,729.33,0,0.0015070507388278568,0,1.099137315349321,No Action
9,13,6399.83,0,0.002042610718202885,0,13.072361352676369,No Action
337,2,660.8000000000001,1,0.9999999516843844,1,660.7999680730412,Discount Email / Push Notification
378,6,2265.2,1,0.9999999972857672,1,2265.1999938517197,Discount Email / Push Notification
237,3,780.4,1,0.9999468740542575,1,780.3585405119426,Discount Email / Push Notification
35,27,10857.97,0,0.013180985823701849,0,143.11874864417996,No Action
61,9,1433.38,0,0.08049270700238485,0,115.3766363630784,No Action
11,8,1934.39,0,0.0025389030280122404,0,4.911228628356598,No Action
105,3,1520.96,1,0.6365916480136574,0,968.2304329628524,No Action
216,2,252.52,1,0.9997691067355,1,252.46169483284848,Discount Email / Push Notification
0,28,28882.44,0,0.0006352557421090709,0,18.34773585612071,No Action
32,12,6370.15,0,0.010031997570063258,0,63.905329320938456,No Action
4,9,3062.4,0,0.001519531113457546,0,4.653412081852389,No Action
545,1,1575.26,1,0.9999999999999767,1,1575.2599999999632,Discount Email / Push Notification
450,3,798.33,1,0.9999999999826974,1,798.3299999861869,Discount Email / Push Notification
446,3,566.7,1,0.9999999999772717,1,566.6999999871199,Discount Email / Push Notification
537,1,134.36,1,0.9999999999999609,1,134.35999999999476,Discount Email / Push Notification
394,2,532.25,1,0.9999999991166602,1,532.2499995298424,Discount Email / Push Notification
463,4,1275.81,1,0.999999999993036,1,1275.8099999911153,Discount Email / Push Notification
534,2,534.99,1,0.9999999999999518,1,534.9899999999742,Discount Email / Push Notification
50,4,1929.66,0,0.03571171976774539,0,68.91147716702757,No Action
366,14,4587.65,1,0.9999999939345197,1,4587.649972173699,Personal Call + Premium Offer
37,7,5120.0,0,0.013769758471628521,0,70.50116337473803,No Action
35,12,1988.23,0,0.014281222003028678,0,28.394354023081707,No Action
26,6,1267.65,0,0.0071889995168269724,0,9.113135237505713,No Action
28,3,380.6,0,0.008152570192967452,0,3.1028682154434124,No Action
231,2,336.09,1,0.9999191220981193,1,336.06281774595686,Discount Email / Push Notification
70,4,1006.53,0,0.13443504771113907,0,135.3129085726928,No Action
89,1,378.64,0,0.36539707421254647,0,138.3539481798386,No Action
40,35,12645.57,0,0.019653866194458396,0,248.53434073265726,No Action
17,9,1751.39,0,0.003941976550786826,0,6.903938311282539,No Action
8,17,7431.05,0,0.0019489494689754945,0,14.482740951430348,No Action
737,1,80.4,1,1.0,1,80.4,Discount Email / Push Notification
3,13,2799.25,0,0.0015140965987154647,0,4.238334903954264,No Action
360,3,539.14,1,0.9999999905480285,1,539.139994904064,Discount Email / Push Notification
95,11,5257.38,1,0.4623965188387295,0,2430.9942102123596,No Action
394,2,634.68,1,0.9999999991136181,1,634.6799994374311,Discount Email / Push Notification
490,2,304.25,1,0.9999999999989555,1,304.2499999996822,Discount Email / Push Notification
430,1,307.95000000000005,1,0.9999999999287723,1,307.9499999780655,Discount Email / Push Notification
10,11,4012.2,0,0.0023056870234470805,0,9.250877475474375,No Action
71,1,224.14,0,0.14073567450474295,0,31.54449408349308,No Action
42,11,6308.0,0,0.01978357501955411,0,124.79479122334732,No Action
171,5,2733.8,1,0.9943890957300733,1,2718.4609099068743,Discount Email / Push Notification
253,1,836.79,1,0.999982161704902,1,836.7750730930449,Discount Email / Push Notification
365,1,337.20000000000005,1,0.9999999931950911,1,337.19999770538476,Discount Email / Push Notification
86,2,285.74,0,0.3219416400576788,0,91.99160423008114,No Action
27,7,5464.85,0,0.006798019395531997,0,37.150156293673035,No Action
11,6,2773.85,0,0.0023984966058201405,0,6.6530698100541965,No Action
673,1,349.25,1,1.0,1,349.25,Discount Email / Push Notification
89,4,1358.95,0,0.36780741530268696,0,499.83188702558647,No Action
69,3,1843.35,0,0.12185852026935784,0,224.62790333852075,No Action
45,4,1054.67,0,0.026155296928832318,0,27.585207011931583,No Action
6,35,13365.87,0,0.0017998102906889757,0,24.05603037001106,No Action
169,1,330.11,1,0.9936952042497547,1,328.0287238748865,Discount Email / Push Notification
3,16,7092.610000000001,0,0.0013690900158437197,0,9.710421537273325,No Action
27,3,2321.82,0,0.007128348254442779,0,16.550741544130336,No Action
688,1,183.2,1,1.0,1,183.2,Discount Email / Push Notification
393,5,951.76,1,0.9999999990797563,1,951.7599991241489,Discount Email / Push Notification
78,14,6270.56,0,0.208555597367792,0,1307.760386630582,No Action
1,4,1295.7,0,0.0012158828131795265,0,1.5754193610367124,No Action
30,9,3208.52,0,0.009291478545016552,0,29.811894741256506,No Action
529,3,722.09,1,0.9999999999999323,1,722.0899999999511,Discount Email / Push Notification
27,6,2863.08,0,0.007308328905654063,0,20.924330323200035,No Action
366,7,1286.45,1,0.9999999939937108,1,1286.4499922732093,Discount Email / Push Notification
373,9,2011.82,1,0.9999999963403094,1,2011.8199926373613,Discount Email / Push Notification
554,1,109.44,1,0.9999999999999882,1,109.4399999999987,Discount Email / Push Notification
402,1,314.74,1,0.9999999994923527,1,314.7399998402231,Discount Email / Push Notification
30,11,3170.98,0,0.009572831337218061,0,30.355256713691727,No Action
24,17,4904.43,0,0.00648594879361155,0,31.809881841852295,No Action
583,1,289.87,1,0.9999999999999984,1,289.86999999999955,Discount Email / Push Notification
14,25,8886.33,0,0.003169050958609126,0,28.161232605017037,No Action
4,7,2766.21,0,0.0014911030242706171,0,4.124704096767624,No Action
617,4,1226.57,1,0.9999999999999998,1,1226.5699999999997,Discount Email / Push Notification
132,5,1035.49,1,0.9240924906796377,1,956.888533173858,Discount Email / Push Notification
635,2,255.25,1,1.0,1,255.25,Discount Email / Push Notification
22,9,6620.4800000000005,0,0.004749802223550527,0,31.445970624971796,No Action
437,2,1502.98,1,0.99999999995527,1,1502.9799999327718,Discount Email / Push Notification
375,1,358.61,1,0.999999996622791,1,358.60999878889913,Discount Email / Push Notification
24,3,875.97,0,0.006069519690113106,0,5.316717162948378,No Action
18,4,1293.71,0,0.003994760301572116,0,5.168061349746862,No Action
157,5,974.61,1,0.9860003311750757,1,960.9657827665405,Discount Email / Push Notification
60,1,499.32,0,0.0697929803409801,0,34.84903094385818,No Action
413,1,515.78,1,0.999999999763703,1,515.7799998781227,Discount Email / Push Notification
9,8,3071.68,0,0.0021248746768670035,0,6.526935047438837,No Action
156,8,1806.28,1,0.9852239427677708,1,1779.590303342569,Discount Email / Push Notification
43,4,1443.69,0,0.02252119575660173,0,32.513625101848355,No Action
184,1,320.58000000000004,1,0.9977896898533251,1,319.87141877317896,Discount Email / Push Notification
17,9,8657.39,0,0.003128981041725182,0,27.088809180821173,No Action
413,1,366.4,1,0.9999999997648847,1,366.3999999138537,Discount Email / Push Notification
393,7,1580.3,1,0.9999999990868691,1,1580.2999985569793,Discount Email / Push Notification
8,25,9167.71,0,0.002063304274826328,0,18.915775233368073,No Action
171,1,492.36,1,0.9944860064963583,1,489.645130158547,Discount Email / Push Notification
309,1,331.24,1,0.999999654567228,1,331.2398855788486,Discount Email / Push Notification
390,2,519.29,1,0.9999999988311212,1,519.2899993930129,Discount Email / Push Notification
205,2,300.67,1,0.9994999305789797,1,300.51964412718183,Discount Email / Push Notification
410,1,233.35,1,0.999999999711122,1,233.3499999325903,Discount Email / Push Notification
2,16,6165.79,0,0.0013167608992430927,0,8.118871184944068,No Action
66,9,2034.12,0,0.10859458307280474,0,220.89441332005356,No Action
207,2,1303.91,1,0.9995504679001188,1,1303.323850599644,Discount Email / Push Notification
15,5,891.34,0,0.0033307209682974528,0,2.9688048278822516,No Action
6,1,174.37,0,0.001715971001258036,0,0.29921386348936374,No Action
1,11,3586.03,0,0.0012455318678417434,0,4.466514644036527,No Action
90,11,1811.25,0,0.4047551991152472,0,733.1128543974916,No Action
54,6,2110.99,0,0.047760538001965024,0,100.82201811676813,No Action
3,20,3072.89,0,0.0016594443597890733,0,5.099289978752245,No Action
511,3,1220.9,1,0.9999999999997566,1,1220.899999999703,Discount Email / Push Notification
70,4,612.36,0,0.13598195527720364,0,83.26991013354842,No Action
463,4,390.56,1,0.9999999999932399,1,390.55999999735974,Discount Email / Push Notification
114,2,605.0600000000001,1,0.7699619661047385,1,465.8731872113332,Discount Email / Push Notification
205,18,9565.12,1,0.9994582464385636,1,9559.938062174435,Personal Call + Premium Offer
21,6,2812.34,0,0.004818366024657525,0,13.550883505785345,No Action
3,22,6795.9,0,0.001507620179435777,0,10.245635977427597,No Action
43,5,3608.34,0,0.021274425324591395,0,76.76535987573612,No Action
33,10,3398.48,0,0.011533752435290527,0,39.19722697628615,No Action
0,28,12070.42,0,0.0011163495477709514,0,13.474807908405447,No Action
14,52,17479.84,0,0.0035050780499040132,0,61.268203499834165,No Action
1,4,357.0,0,0.001254751709806156,0,0.4479463604007977,No Action
28,3,1071.99,0,0.00796705309205637,0,8.540601244153507,No Action
665,1,247.5,1,1.0,1,247.5,Discount Email / Push Notification
0,6,2409.04,0,0.0011240279740377705,0,2.7078283505759506,No Action
86,1,112.08,0,0.32006739648353155,0,35.87315379787422,No Action
28,3,957.59,0,0.007997457745815202,0,7.65828556281518,No Action
140,2,359.47,1,0.95433810169655,1,343.05591741685885,Discount Email / Push Notification
129,4,1918.49,1,0.9042043547227587,1,1734.7070124920654,Discount Email / Push Notification
461,2,859.2,1,0.9999999999918674,1,859.1999999930125,Discount Email / Push Notification
2,12,4184.01,0,0.0013283907957220558,0,5.558000373209039,No Action
212,1,426.6,1,0.9996881038531409,1,426.46694510374994,Discount Email / Push Notification
372,2,632.14,1,0.9999999958537822,1,632.1399973790099,Discount Email / Push Notification
28,2,277.05,0,0.008064485175750494,0,2.2342656179416744,No Action
628,2,43.87,1,1.0,1,43.87,Discount Email / Push Notification
38,20,9879.48,0,0.015165216967096344,0,149.824457722089,No Action
1,20,8208.01,0,0.001214475490583641,0,9.968426971465432,No Action
533,1,150.55,1,0.9999999999999483,1,150.54999999999222,Discount Email / Push Notification
330,2,402.71,1,0.9999999217419574,1,402.70996848470367,Discount Email / Push Notification
38,2,1079.66,0,0.015707056019177462,0,16.95828010166514,No Action
17,14,3637.33,0,0.003976836369303369,0,14.465066231158223,No Action
471,2,1450.5,1,0.999999999995886,1,1450.4999999940326,Discount Email / Push Notification
2,57,29532.45,0,0.0010861832172025278,0,32.077651552872794,No Action
264,7,1165.36,1,0.9999923525284847,1,1165.3510879425949,Discount Email / Push Notification
28,4,1328.0700000000002,0,0.008013284857363375,0,10.64220322051858,No Action
637,2,194.7,1,1.0,1,194.7,Discount Email / Push Notification
590,1,231.93,1,0.9999999999999991,1,231.9299999999998,Discount Email / Push Notification
36,1,147.35,0,0.013909005792055043,0,2.0494920034593105,No Action
434,4,2037.02,1,0.9999999999453959,1,2037.0199998887704,Discount Email / Push Notification
4,5,1845.31,0,0.0014941634415925223,0,2.7571947404050974,No Action
73,1,704.04,0,0.1564295508921687,0,110.13266101012245,No Action
276,1,237.36,1,0.9999965158560536,1,237.3591730035929,Discount Email / Push Notification
673,1,931.43,1,1.0,1,931.43,Discount Email / Push Notification
518,3,382.31,1,0.9999999999998552,1,382.30999999994464,Discount Email / Push Notification
8,8,1114.72,0,0.002115462998233976,0,2.358148913391378,No Action
17,5,1422.52,0,0.0037628978629693586,0,5.352797468031172,No Action
604,3,402.72,1,0.9999999999999996,1,402.71999999999986,Discount Email / Push Notification
367,1,362.24,1,0.9999999940806772,1,362.2399978557845,Discount Email / Push Notification
51,8,3243.69,0,0.038710193110544036,0,125.56386629074059,No Action
617,1,76.23,1,0.9999999999999998,1,76.22999999999999,Discount Email / Push Notification
211,4,5164.88,1,0.9996244134612708,1,5162.940140597849,Personal Call + Premium Offer
396,2,301.54,1,0.999999999238185,1,301.5399997702823,Discount Email / Push Notification
16,1,95.34,0,0.0034632003480219702,0,0.33018152118041466,No Action
275,55,54943.65,1,0.99998924473475,1,54943.05906647045,Personal Call + Premium Offer
65,5,1200.2,0,0.09929966045321109,0,119.17945247594396,No Action
22,13,5796.52,0,0.005170894349875845,0,29.973192516942333,No Action
266,5,3365.86,1,0.9999926343673592,1,3365.8352083117197,Personal Call + Premium Offer
2,6,1840.06,0,0.0013179588044864314,0,2.4251232777833027,No Action
10,12,3082.1,0,0.002413109762556159,0,7.437445599174337,No Action
4,5,1026.42,0,0.0015357360858890862,0,1.576310233278276,No Action
2,17,3562.89,0,0.001457648248706091,0,5.193440368832444,No Action
0,45,31819.76,0,0.0007355442724987669,0,23.404842220285364,No Action
8,4,689.1,0,0.00202574640126949,0,1.3959418451148056,No Action
395,1,100.35,1,0.9999999991765438,1,100.34999991736616,Discount Email / Push Notification
63,1,6.2,0,0.0860435912881349,0,0.5334702659864363,No Action
70,3,1301.78,0,0.13162820782148477,0,171.35096837785244,No Action
21,4,992.71,0,0.004975347473676441,0,4.9390771905933395,No Action
93,4,1455.5600000000002,1,0.43429422078970653,0,632.1412960126653,No Action
372,2,983.15,1,0.9999999958046459,1,983.1499958753376,Discount Email / Push Notification
543,1,305.28000000000003,1,0.9999999999999742,1,305.2799999999922,Discount Email / Push Notification
62,3,1175.22,0,0.07991949243428695,0,93.92298589862271,No Action
723,1,377.49,1,1.0,1,377.49,Discount Email / Push Notification
456,2,566.9,1,0.9999999999885645,1,566.8999999935172,Discount Email / Push Notification
40,28,4377.56,0,0.023359368079616173,0,102.25703533060458,No Action
15,8,8202.98,0,0.002722841679867666,0,22.335415843120863,No Action
74,6,2596.93,0,0.16710290935230787,0,433.9545583842889,No Action
14,4,762.75,0,0.003074685400138392,0,2.345216288955559,No Action
423,1,261.35,1,0.9999999998838087,1,261.3499999696334,Discount Email / Push Notification
7,17,3421.39,0,0.0020784207669550642,0,7.111088027852387,No Action
681,1,453.38,1,1.0,1,453.38,Discount Email / Push Notification
557,2,496.5,1,0.9999999999999905,1,496.4999999999953,Discount Email / Push Notification
58,1,153.12,0,0.061889533528910357,0,9.476525373946753,No Action
9,11,2868.8,0,0.0022337820582595666,0,6.408273968735045,No Action
14,8,2399.57,0,0.0030831971795961793,0,7.398347456243604,No Action
393,1,51.84,1,0.9999999990540926,1,51.83999995096416,Discount Email / Push Notification
436,3,1404.68,1,0.9999999999528635,1,1404.6799999337884,Discount Email / Push Notification
500,1,1071.82,1,0.9999999999994609,1,1071.8199999994222,Discount Email / Push Notification
17,7,2206.16,0,0.0037724825431266562,0,8.322700087344304,No Action
25,15,6368.71,0,0.006435427652146548,0,40.985372442502246,No Action
3,1,244.41,0,0.0013875827816785167,0,0.33913910767004624,No Action
721,1,294.0,1,1.0,1,294.0,Discount Email / Push Notification
32,12,3314.76,0,0.011103352159018864,0,36.804947602629376,No Action
4,26,14000.85,0,0.0013454281223298486,0,18.837137326521862,No Action
73,3,1364.2,0,0.15731544714483084,0,214.60973299497823,No Action
431,2,495.98,1,0.9999999999341334,1,495.9799999673315,Discount Email / Push Notification
17,1,309.65,0,0.003687344174458365,0,1.1417861236210325,No Action
431,2,249.7,1,0.9999999999346754,1,249.69999998368843,Discount Email / Push Notification
